,text_id,element_position,critic_ids_talking,critics_talking,total_tokens,sentiment_score,tokens_without_sentiment,positive_tokens,positive_sentiment,negative_tokens,negative_sentiment,sentiment_distance,element_text,pos_tokens_dict,neg_tokens_dict
53,530,4,87,Ulrike Längle,25,-0.18555,23,1,0.1238,1,-0.4949,0.6187,"Ulrike Längle gefiel der Text beim erstenmal Lesen besser, als dann beim Zuhören. Für sie blieb das Aufrollen einer Biografie hinter Thomas Bernhard zurück. Der Text sei, negativer gesagt, viel harmloser und menschenfreundlicher als die Bernhardschen Texte. Alles werde so hintereinander, so brav abgehandelt, aber trotzdem habe sie gelacht und fände es insgesamt intelligent.",{'intelligent': 1},{'negativ': 1}
54,530,5,91,Denis Scheck,32,0.373,31,1,0.373,0,0,0.373,"Wir würden uns ja blamieren , wenn wir uns nicht vor der sprachlichen Virtuosität des Textes verneigen, sagte Denis Scheck. Zu diskutieren wäre wohl das Epigonale, das scheine eine Klagenfurter Erscheinung zu sein. Es hilft nichts, das Rad ist schon erfunden, sagte Scheck und meinte, um das Gutsherrenhafte des Textes zu korrigieren, müsse man doch ein bisschen Gegenwart reinlassen - und wandte er sich an den Autor. Inhaltlich sei die Verbindung von Onanieren und Hitlerzeit gelungen, nur die Erzählperspektive mache den Text angreifbar.",{'helfen': 1},{}
55,530,6,88,Robert Schindel,24,0.18869999999999998,22,1,0.3822,1,-0.0048,0.387,"Robert Schindel war es ""Wurst"", ob es nach Bernhard klingt, wenn es darum gehe, ""da wären wir hier im Erkenntniskabinett der Germanisten und Sprachwissenschaftler"". Wenn wir meinen, es müsse jeder Autor seinen eigenen Ton haben, dann wäre das zu bekritteln, meinte er. Für ihn sei die Erkenntnis der Figur, die sagt, es habe sich nichts geändert, wichtig, die Art wie die Dinge zusammengebracht werden. Es sei ein Kabinettstück, wie deutsche Geschichte und ihre Verdrängungen verdichtet werden, sei gut gelungen.",{'wichtig': 1},{'Verdrängung': 1}
56,530,7,90,Elisabeth Bronfen,21,0.200125,17,3,0.2812,1,-0.0431,0.32430000000000003,"Eilsabeth Bronfen war beeindruckt von der lustigen Art wie die deutsche Geschichte hier gezeigt wird, ihr gefiel auch der Ton, der durch die merkwürdigen Überspitzung entstehe. Interessant sei auch, dass das Subversive gleichzeitig ein Teil dessen sei , wogegen es sich richte. Die Frage , ob epigonal oder nicht, sei ihr nicht wichtig.","{'beeindrucken': 1, 'Interessant': 1, 'wichtig': 1}",{'merkwürdig': 1}
57,531,0,,,16,-0.16695,14,1,0.0116,1,-0.3455,0.3571,"Der Österreicher Martin Amanshauser trat in Klagenfurt mit der Erzählung ""El Examen"" , der Geschichte einer erfolglosen Studentin und ihrer Freunde, die versuchen, sich durch Manipulationen das Prüfungsglück zu erzwingen, an.",{'Freund': 1},{'Manipulation': 1}
58,531,1,79,Iris Radisch,24,0.22005,22,1,0.4629,1,-0.0228,0.48569999999999997,"Iris Radisch fand den Text eine ganz hübsche Universitätsposse, sie las auch, nicht zuletzt wegen des Vortrags selbst, viel k&k Schlendrian heraus. Erzählt werde in sprachlicher Unangestrengtheit, um nicht zu sagen, Fadesse. Eine akademische Petitesse , die viel zu harmlos und langweilig geschrieben sei, mehr gebe es nicht zu sagen, so ihr Urteil.",{'hübsche': 1},{'langweilig': 1}
59,531,2,91,Denis Scheck,24,-0.40454999999999997,22,0,0,2,-0.40454999999999997,0.40454999999999997,"Denis Scheck war beim Lesen der ersten drei Seiten beeindruckt gewesen, der Autor nehme sich viel vor, dann aber habe der Text Unbehagen ausgelöst, denn man merke, das werde eine Pointengeschichte. Diese sei aber missglückt, da hier fänden sich nur Klischees, da gäbe es keine Entwicklungen. Er glaube, so dürfe ein Schriftsteller mit der Welt nicht umgehen, setzt er streng hinzu.",{},"{'Unbehagen': 1, 'Klischee': 1}"
60,531,3,87,Ulrike Längle,12,-0.10676666666666668,9,0,0,3,-0.10676666666666668,0.10676666666666668,"Ulrike Längle sah nur eine ungeheuer doofe Tussi dargestellt, ihr war die Figur zu blöd, um das goutieren zu können, ein paar Formulierungen seine allerdings gut gelungen.",{},"{'ungeheuer': 1, 'doofe': 1, 'blöd': 1}"
61,531,4,90,Elisabeth Bronfen,26,-0.012779999999999991,21,2,0.2323,3,-0.17616666666666667,0.40846666666666664,"Elisabeth Bronfen fand den ersten Absatz großartig, sie war aber traurig, dass dieser merkwürdige surreale Witz dann aus dem Text verschwand. Sie habe dem Erzähler auch die weiblichen Stimme nicht geglaubt, weil einerseits aus der Figur nichts werde, aber auch wegen der Art, wie die Figur spreche. Vom Schluss wäre sie aber amüsiert gewesen , das habe vielleicht damit zu tun, dass sie an der Universität arbeite, vermutet sie scherzhaft .","{'großartig': 1, 'Witz': 1}","{'traurig': 1, 'merkwürdig': 1, 'verschwinden': 1}"
62,531,5,88,Robert Schindel,21,0.12204999999999999,17,3,0.2733333333333333,1,-0.3318,0.6051333333333333,"Eine sehr witzige Geschichte, die mit Gegensätze spielt, so Robert Schindel, die auf groteske Weise Protagonisten einführt und sprachlich mit unangestrengt, mit dem Ziel des Augenschmunzeln beim Leser, ein bisschen den Ernst und die Angestrengtheit der Menschen miteinander vorführt .","{'witzige': 1, 'Ziel': 1, 'miteinander': 1}",{'grotesk': 1}
63,531,6,83,Hardy Ruoss,27,-0.19745000000000001,25,0,0,2,-0.19745000000000001,0.19745000000000001,"Man liest solche Geschichten so gerne , warum ist diese aber nicht geglückt, fragte Hardy Ruoss. Manches könne man mit wenig Veränderung belassen, man müsse aber dazu sagen, dass es etwas vom Schwersten ist, eine gute satirische Geschichte zu schreiben, diese zu kritisieren, sei hingegen am leichtesten. Wo er Schwierigkeiten habe, sei, wenn der Text wie ein Spaghetti-Western daherkomme, er sei zwar mit Silvia-Romanen groß geworden, aber manche der Formulierungen seien einfach zu trivial, das tue weh und wenn der Text das schon nicht merke, dann müsse es doch der Autor merken.",{},"{'kritisieren': 1, 'Schwierigkeit': 1}"
64,531,7,92,Burkhard Spinnen,13,0,13,0,0,0,0,0,"Burkhard Spinnen wandte nur ein, dass ein juridisches Institut auf keinen Fall eine Liste der Prüfungsfragen zurückziehen würde, hatte aber keinerlei literarische Bemerkungen zum Text .",{},{}
65,532,0,,,14,0,14,0,0,0,0,0,"Die in Basel lebende Birgit Kempker ließ in ""Was hab ich in Meppen zu suchen"" eine Ich-Erzählerin, die auf dem Weg zu einer Gerichtsverhandlung ist, mit ihrer Jugend, aber auch der Gegenwart, abrechnen und sich auf die Suche nach dem eigenen Ich machen.",{},{}
66,532,1,87,Ulrike Längle,38,-0.10200000000000001,34,0,0,4,-0.10200000000000001,0.10200000000000001,"Ulrike Längle merkte an, dass ihr der Text gut gefallen habe, sie sei aber mit einer gewissen Ratlosigkeit zurückgeblieben. Es sei eine Art Textmaschine, in der sich eine Geschichte, ein Kriminalfall, durchzieh. Am Schluss bekomme diese etwas forciert lustige Textmaschine etwas Ernstes, da höre man einen Angstschrei. Es sei eine große Verrätselung, es werde nicht linear erzählt, man stehe am Anfang wie vor einer Wand und fühlt sich herausgefordert, Weg und roten Faden zu suchen. Sie sehe das Aufbrechen von Üblichem und war fasziniert beim Zuhören.",{},"{'fallen': 1, 'Ratlosigkeit': 1, 'zurückbleiben': 1, 'herausgefordert': 1}"
67,532,2,91,Denis Scheck,36,0.28973333333333334,33,2,0.437,1,-0.0048,0.4418,"Denis Scheck hatte den Vortrag letztendlich genossen, er habe diesen poetischen Rap als Retourkutsche, als Autogenese einer Autorin gelesen, das habe ihn beeindruckt. Der Text habe aber auch in sich so eine Einwandmaschinerie, dass er alle Einwände gegen sich vorwegnehme. Schlussendlich habe er den roten Faden des Bildprogrammes nicht gefunden, ihm erschien der Text überinstrumentalisiert, es stecke so wahnsinnig viel drin, da scheine ihm der Text nicht fertig, so Scheck. Er sei wie die Carollsche Katze am Schluss bleibe ein Grinsen übrig.","{'genießen': 1, 'fertigen': 1}",{'wahnsinnig': 1}
68,532,3,90,Elisabeth Bronfen,29,0.07515000000000001,23,5,0.13324,1,-0.2153,0.34853999999999996,"Elisabeth Bronfen teilte die Freude beim Hören, beim Lesen fielen ihr aber die Doppelungen auf, es gehe wohl um eine Genese der Worte. Ihr Interesse wäre aber nicht aufrecht erhalten worden, vielleicht sei das ein zu selbstbewusster Text , der zu sehr sage und wisse was er wolle, vermutete Bronfen, die Figur gleite zur sehr unter die prätiose Inszenierung der Sprache und so habe der Text ihr Interesse nicht lang genug wach halten können.","{'Interesse': 2, 'Freude': 1, 'aufrecht': 1, 'erhalten': 1}",{'fallen': 1}
69,532,4,83,Hardy Ruoss,42,-0.08059999999999999,39,1,0.3822,2,-0.312,0.6941999999999999,"Das sei einer der Texte, deretwegen wir die Texte vorher zum Lesen bekommen, so Hardy Ruoss. Das sei ein Text, der täusche. Er habe zwei Gründe, warum ihm der Text gefalle: das hier sei Literatur der Gegenwart, für ihn Parabel, aber auch eine Selbstreflexion. Manche Passagen erinnerten ihn an Marienlitaneien. Ruoss würde den Text nicht nur an der dominanten Oberfläche sehen, der innere Verlauf des Ich sei das Wichtige, für ihn wäre der Text der Besuch der alten Dame auf neue Weise. Er wehre sich aber gegen die Vereinnahmung durch den Gerichtsfall und wies darauf hin, dass man den Text auch als Geschichte eines Ich lesen könne, das an großem Herzeleid laboriere.",{'Wichtige': 1},"{'täuschen': 1, 'alt': 1}"
70,532,5,88,Robert Schindel,53,-0.2101,48,2,0.0395,3,-0.3765,0.416,"Robert Schindel sprach an, dass er ein großes Problem mit den außerliterarischen Ereignissen, die um den Text kreisen. hätte. (Birgit Kempker war von einem ehemaligen Partner geklagt worden, weil dieser sich durch einen ihrer Texte verunglimpft sah). Man weiß um den Fall und so werde er in diesem Text auf eine bestimme Weise vereinnahmt, er höre viel Gekränktheit, viel Denunziation, er sehe so nur eine Seite, einen automatischen Text mit sehr viel autobiografischen Elementen, die offen gekennzeichnet seien. Er sei deshalb in einer Pattsituation, denn er persönlich halte Persönlichkeitsrede von Privatpersonen für ein Menschenrecht und glaube, dass man Namen nicht in Text verwenden dürfe. Als Text sehe er hier ein Plädoyer gegen kleinliche Leute, die einem die Phantasie wegnehmen wollen, ein bestechendes Plädoyer, aber weil sich beide übereinanderlege, habe er damit Probleme, so Schindel.","{'Partner': 1, 'Phantasie': 1}","{'Problem': 2, 'klagen': 1}"
71,532,6,92,Burkhard Spinnen,14,-0.043166666666666666,11,1,0.075,2,-0.10225000000000001,0.17725000000000002,"Auch Burkhard Spinnen hatte Schwierigkeiten, den Text ohne den realen Subtext zu lesen, ansonsten sei es eine große, pathologische Verteidigungsrede der Phantasie, aber er ""stehe doof da und könne nicht darüber hinaus"".",{'Phantasie': 1},"{'Schwierigkeit': 1, 'doof': 1}"
72,532,7,79,Iris Radisch,27,-0.1935,25,1,0.0957,1,-0.4827,0.5784,"Iris Radisch hatte sich gar nicht zu Wort melden wollen. sie habe den Text nicht verstanden, wolle das aber nicht raustrompeten, sie sehe, dass hier mit Deckworten gearbeitet werde, und ahne, dass eine tiefe Geschichte verpackt sei. Aber letztlich bleibe ihr alles völlig dunkel. Sie verstehe auch den Reimdrang nicht und stehe hilflos vor dem Text, so Radischs Outing. (Hibler)",{'verstehen': 1},{'hilflos': 1}
73,533,0,,,25,-0.0023,20,3,0.004,2,-0.01175,0.01575,"Der Deutsche Georg Klein las einen Auszug aus einem langen Prosatext. Die Suche nach einer Firma führt einen Mann in ein heruntergekommenes Hallenbad. Auf dem Weg durch das düstere Bad wird er vom Bademeister sexuell attackiert, aber dann von zwei unbekannten Helfern gerettet. Mit ihrer Hilfe findet er dann auch das lang gesuchte Firmenbüro.","{'führen': 1, 'retten': 1, 'Hilfe': 1}","{'düster': 1, 'attackieren': 1}"
74,533,1,91,Denis Scheck,27,-0.015399999999999992,21,3,0.3,3,-0.3308,0.6308,"Denis Scheck gestand, dass man sich als Kritiker wunderbar blamieren könne. Ihm sei es nicht gelungen die Folie, um die es hier gehe, zu finden. Man habe das Gefühl, hier sei ein Geheimnis, das man knacken möchte, er sehe eine seltsame Handlung, aber auch eine zu häufige Betonung des Männlichen. Das könne man ironisch verstehen, das könne aber auch unfreiwillig sein. Scheck glaube, der Text verweigert sich einer schlüssigen Interpretation.","{'wunderbar': 1, 'verstehen': 1, 'schlüssig': 1}","{'Kritiker': 1, 'seltsam': 1, 'unfreiwillig': 1}"
75,533,2,87,Ulrike Längle,37,0.11593333333333333,34,3,0.11593333333333333,0,0,0.11593333333333333,"Ulrike Längle sah eine Geschichte, die chronologisch erzählt sei, aber alles rundherum sei vielleicht ein Agentenfilm, sie habe beim Lesen an den 3. Mann gedacht. Der Stil sei das Gegenteil von klar und präzise, eher altväterisch, oft schlüpfrig, da werde sehr viel Aufwand um eine paar Spielzeugautos gemacht. Der Text trete auf der Stelle, der Autor baue verschiedene Welten in einem bewährten Erzählmuster auf. Längle habe da auch an einen vereinfachten Kafka denken müssen, sie frage, soviel Aufwand - aber wozu?","{'Stil': 1, 'klaren': 1, 'vereinfachen': 1}",{}
76,533,3,90,Elisabeth Bronfen,22,-0.0048,21,0,0,1,-0.0048,0.0048,"Man müsse den Text vielleicht unter der Klammer von Pathos und Pathetik lesen, vermutete Elisabeth Bronfen, sie habe den Text sehr ironisch komisch gefunden. Es gehe um eine Bewährungsprobe, aber die Ironie sei schwer festzumachen. Sie dachte an das englische Genre, wo der Held nur noch im Scherz zum Helden wird .",{},{'schwer': 1}
77,533,4,88,Robert Schindel,25,-0.013066666666666666,22,2,0.004,1,-0.0472,0.051199999999999996,"Robet Schindel fand eine Donald-Duck-Figur, einen Helden, dem immer alles misslinge. Über weite Strecken, fast in Alexandrinern vorgetragen, werde ein Missgeschick nach dem anderen aufgezählt, in den irgendwie eine Kafkafigur hinein verwoben wird. Er sei an die Arbeiten des Herkules erinnert worden und ihn habe, auch wegen der Genauigkeit in der Sprache und Beobachtung, der Text sehr interessiert und Lust gemacht, weiterzulesen.","{'Genauigkeit': 1, 'interessieren': 1}",{'Missgeschick': 1}
78,533,5,83,Hardy Ruoss,27,0.1825,25,1,0.3698,1,-0.0048,0.37460000000000004,"Hardy Ruoss war als Mann erschüttert, habe im Text nicht den Mann gelesen, eher eine Initiationsgeschichte für den Leser gefunden. Ruoss war unglaublich fasziniert, dass die Geschichte durch viele Räume erzählt werde, das sei Kafkas Schloss, Walsers Konto, aber der Text müsse aufpassen, dass nicht jedes Detail dreifach geladen sei.",{'unglaublich': 1},{'erschüttern': 1}
79,533,6,92,Burkhard Spinnen,32,0.27924,27,4,0.35025,1,-0.0048,0.35505000000000003,"Burkhard Spinnen las den Ausschnitt als Text aus und auf Literatur. Es gäbe romantische, fast schauerlich romantische Elemente, in die sich dann eine ganz späte Heroenfigur hineinziehe, die nicht rambomäßig ist, sondern im Grunde körpermäßig verkommen. Es werde in jedem Satz versucht, aus dem literarischen Erbe etwas Neues zu machen, mit einer hochsouveränen Sprache, die nicht ironisch sein müsse. Dann noch auf die vielen Kommas zu gucken, was da wohl der Autor über die neue Rechtschreibung denke?","{'romantische': 2, 'Erbe': 1, 'Neues': 1}",{'schauerlich': 1}
80,533,7,79|83,Iris Radisch|Hardy Ruoss,44,0.0444625,36,5,0.18566,3,-0.19086666666666666,0.3765266666666667,"Iris Radisch freute sich mit Hardy Ruoss endlich mal einer Meinung zu sein, sie sah ein romantische Rätsel, eine genau gebaute Baustelle. Aus Versatzstücken, sprachlich, aber auch in den Schauplätzen genau, werde ein ""no mens land"", gebaut. Der Text sei eine Pantomime eines hilflosen Aufstiegs aus einer eher finsteren Wasserwelt hinauf in das Licht, man könne das als Ober- und Unterwelt deuten. Ein sehr kompliziertes Rätsel, das dort ende, wo der Mond scheint, wo aus den Endspielen des Humanismus einer rausschaut in eine andere Welt. Ihr abschließende Urteil: Der Text ist ein in sich vibrierendes Rätsel.","{'genau': 2, 'freuen': 1, 'romantische': 1, 'Aufstiegs': 1}","{'hilflos': 1, 'finster': 1, 'kompliziert': 1}"
81,533,8,91,Denis Scheck,15,0.004,14,1,0.004,0,0,0.004,"Denis Scheck hatte den Kollegen mit spitzen Ohren zugehört, glaubte aber, dass auch die anderen das Rätsel nicht gelöst hätten. Der Text ist zwar aus einem Guss, aber wie ein mit Öl eingeriebener Körper, nicht zu fassen. ",{'lösen': 1},{}
82,534,0,,,21,-0.059166666666666666,18,0,0,3,-0.059166666666666666,0.059166666666666666,"Der Österreicher Stephan Alfare las einen Auszug aus seinem Roman ""Karl Heinz Zizala hat Krebs"". Alfare beschreibt das Sterben, den Tod und die Umstände, die in Wien um das Sterben gemacht werden, aus der Sicht eines Mannes, der als Totengräber arbeitet.",{},"{'Sterben': 2, 'Tod': 1}"
83,534,1,79,Iris Radisch,34,-0.00039999999999999975,32,1,0.004,1,-0.0048,0.008799999999999999,"Iris Radisch fand ziemlich Kraut und Rüben, ""wo es geht ganz schon durcheinander geht"". Sie fand kleine Passagen hinreißend und komisch, eine Mischung von Daniel Charms und Karl Valentin, doch daneben wäre es wahnsinnig personal aufwendig, man hätte wirklich Mühe den Personen zu folgen und daneben gebe es auch sehr viel Leerlauf, wenn Bier und Worte über den Tisch gereicht werden. Das wirkliche Drama - der Kindersarg - sei eher krachledern gezeichnet, dazu könne sie gar nichts sagen.",{'aufwendig': 1},{'Mühe': 1}
84,534,2,91,Denis Scheck,24,0.13356000000000004,19,4,0.25210000000000005,1,-0.3406,0.5927,"Denis Scheck wollte die Kristallkugeln der Juroren auspacken, es sei ein Text, der einen ratlos zurücklasse, es seien wunderbare Miniaturen, er habe vage Vorstellungen, wie das alles zusammenpassen könnte, doch er könnte nur werten, was vorliege, und das sei nett zu lesen und auch nett zu vergessen. Der Sound, irgendwo zwischen Teppichladen und Post, sei getroffen.","{'nett': 2, 'wunderbare': 1, 'werten': 1}",{'vage': 1}
85,534,3,88,Robert Schindel,29,-0.009657142857142859,22,3,0.06513333333333333,4,-0.06575,0.13088333333333335,"Der Text habe ein erzählerisches Netzwerk von Personen ausgelegt, die alle ihren Raufhandel mit dem Leben habe. Der Tod, das muss ein Wiener sein - es sei ein Text über den Tod, über das, was die Wiener am besten verstehen: das Sterben. Ob bei Alkohol- oder Begräbniszeremonien wird im Grunde immer nur der Tod verhandelt. Ein sehr wienerischer Text, sehr stimmig, in dem was ich hier sehe, meinte Schindel, inklusive einiger Namen, die nur die Wiener verstehen, da kann für den Roman einiges erwarten.","{'verstehen': 2, 'verhandeln': 1}","{'Tod': 3, 'Sterben': 1}"
